                    ctW                 ctp                 cpQM                ctei                ctli                cQei                ctZ                 cQlMi               cQl3i               ctG                 ctlTi               cbW                 cpQ3                cptb                cpt                 ctlSi               cQd1                cQd8                cQq11               cQq13               cQQ1                cQq81               cQq83               cQQ8                cQt1                cQt8                cQtQb1              cQtQb8              cQu1                cQu8                ctb1                ctd1                ctd8                ctq1                ctq8                ctt1                ctu1                ctu8                
rwgt46              3.2745641378        5.47489084478       40.483829622        9.75935675921       -0.962050070433     -8.99405902311      -4.52364552813      2.47680355122       7.48446192565       2.56292633922       0.760703445438      3.01224519698       -0.234218535091     -11.2573592053      14.3040295644       -11.8241765731      46.0238142402       -36.8591407595      4.19787971214       -44.6062882012      17.071158869        -36.4521610529      41.0291361803       -47.6210777175      8.95390491849       -32.4649858386      -48.5074276788      -46.575268135       30.3744882533       -38.3379267505      1.86819223347       9.52736341404       41.9838059633       21.0520393703       3.11808395715       -33.342022937       57.8018560832       -41.7907193894      
rwgt47              3.86789499391       23.90410938         12.4340152321       6.95883689555       -4.87452201768      8.02183307669       1.82273638164       10.2168444811       5.27136262278       2.44912452898       -0.24551588896      4.06813831766       3.51388492935       -23.152195845       -27.5600685979      0.32857533843       -59.0501975095      -40.3064064763      36.465280682        6.89109056569       57.7155213266       -60.2869084381      0.961053653329      -34.2240526355      38.8586505416       -51.0616937486      21.1340459764       -17.1660022263      6.96798539803       -51.0781634814      33.3094902957       15.2902112048       -39.5097144332      -4.42325770865      23.1910885327       -34.5168401096      51.3187766735       36.0787836507       
rwgt48              4.32816601772       13.1054265876       3.33741881442       -7.38816059819      6.00732142212       5.66043786897       0.961354064893      5.56615582764       -5.21151030768      -0.107945165232     -1.97543639719      6.49161251786       -3.02843875823      14.6884524826       -32.4812805467      -9.17878311013      51.2508318525       -5.58998467456      46.8389938346       -52.7534619728      54.0276679065       43.1223278805       30.2543539703       57.5703955195       5.133831105         18.9953402188       32.0571862537       50.5671012259       -51.0040117994      31.2466091682       -38.8781058099      10.995411811        -33.7495359168      -4.07259638126      6.23659594461       -41.9363858177      -19.1909677267      60.7146837109       
rwgt49              1.73311477308       48.072265756        36.980690632        -0.355087495066     -3.38571974352      -5.54044528273      3.88631113448       9.91922661881       -4.23108164735      1.33854914258       -2.99373213744      5.77563198303       -0.633903796069     5.93972099654       -2.69118957859      -6.81692991093      -15.017809336       16.5532323313       22.8577120699       42.2655842672       -32.4158393671      8.39525094307       33.2209324317       39.0291568416       -32.7079477345      -58.8466567698      24.0314291458       37.4230240735       25.5885526992       14.7999297337       -37.0196423941      -48.545766264       -35.6066223265      -54.8742869649      -48.9267512151      -47.4445028543      -37.035383259       51.437782031        
rwgt50              4.69916262102       27.8323768762       -4.94214965501      -6.20431384454      -0.927223022563     2.92767451613       1.70956036729       -8.87313327841      -4.95020829603      -2.05050723982      1.2273685904        3.55489850939       -11.6562165841      16.8309878446       10.7501267419       -2.8470081892       59.8331859632       26.8064447201       9.54805514313       50.3929022052       6.92410325114       -21.0816495006      49.9048722545       -59.8227287199      -20.8728447722      47.1249492844       -30.6256388211      -40.2378219918      -26.4074700292      -3.61512220074      22.8121359674       -14.9489272974      -27.2518022645      -16.2594847082      13.231274513        -29.4569412252      41.7272704589       -52.4258055237      
rwgt51              4.74542162269       28.384316144        14.8078906574       2.32501962311       5.95459163618       -5.09438551802      1.24312659036       -3.55696057563      0.674332663285      -1.50235698814      -0.883731118216     1.03832672954       -7.7159208301       3.03829596839       -29.200579982       -13.0165609927      51.6887519972       3.96462176404       5.3271137372        -2.04365915357      -31.2065167403      50.7234371737       20.5660056187       6.34397377531       36.1112839202       -47.276686          61.4152275399       -37.4201314759      47.4364335257       -2.88890065728      39.8048586764       -7.16098985967      -3.43517713414      61.4028113427       -49.9966916663      -14.0273559008      41.0192432743       -14.5156630444      
rwgt52              4.90095330412       22.6214167591       13.6045153513       9.2692433638        8.39280721088       -1.06464743358      4.88776114123       -8.78906785258      5.98697453866       -1.97279623909      0.469405615226      6.59913689221       -4.25731054222      25.6247825607       -31.3819665187      -2.18810783946      -37.5939601014      61.0339018542       37.9202800041       3.35243794087       -40.1535706361      54.5825950055       -52.7917636036      0.78557805034       -15.8599515672      29.5613605005       45.7359800493       -36.6693340875      -60.144693251       -24.8171844057      -7.76305904626      0.55032602838       46.7772154607       28.9595559428       49.3834349602       23.0183153273       37.1415915629       -30.0308054717      
rwgt53              -2.0068673141       35.204582895        -0.634175993933     -1.9031070978       4.40815138162       0.224393474732      0.40247591144       3.46947981654       -9.65783800959      1.25685904368       2.0524995661        -4.72058850071      0.162350998052      -16.4561538638      5.99739643113       -0.0334460329345    24.7593385471       20.5226132197       14.7012517314       18.17873359         -43.6322147812      16.1159405959       -27.5209263915      -23.7401010913      49.7294970269       57.2573221044       -54.7856192495      -27.7226244911      41.0870091678       50.4169460325       5.16181954616       5.86524471014       21.0805165901       58.8613470674       -57.1246246573      -56.3808157557      18.0900819711       -15.8490589677      
rwgt54              -4.24880564046      47.5123085131       -6.63903213935      -6.66182001879      7.97496752167       -1.60242878292      0.710956027679      7.39751430532       1.62441147466       -1.26612492002      1.14209917227       0.160056522523      -7.29118299597      13.8866663453       -26.6886247397      -10.1061646007      8.90712842626       48.2799694578       -10.2487665336      -13.5271286256      26.1983600779       45.6408840126       17.377696174        -54.3122049052      30.4349133061       23.6715396067       29.2618523464       -5.88528831305      41.2486461142       -3.02933338831      22.6467594802       -11.8676860696      -31.7469437606      -34.0516956057      27.5914219969       61.3979905304       -52.9813062516      -23.1586505085      
rwgt55              -2.58677602558      38.1777975289       4.9483614501        2.33635262884       -5.15752900526      -8.02813510302      -5.0241864075       8.78992692363       -9.64929791237      -0.484330270833     0.86308794199       -5.38173216201      -12.0289467087      -6.80443487377      14.1283498356       3.50999598882       -48.7134980536      15.6003848227       -44.5708385287      -44.4598140333      -56.6119641534      7.2903404999        10.5855294636       30.1011036008       -51.0650483913      43.5584646346       -58.1435963213      3.86726357698       -0.424100466235     51.6305298987       57.5380843597       4.13323309772       -53.5786004835      -5.90700968628      55.5657706892       -27.2466524062      -40.6582578216      15.5453340564       
